Date,HomeTeam,AwayTeam,FTHG,FTAG
05/02/17,Milan,Sampdoria,0,1
05/02/17,Palermo,Crotone,1,0
05/02/17,Pescara,Lazio,2,6
07/02/17,Roma,Fiorentina,4,0
08/02/17,Bologna,Milan,0,1
08/02/17,Crotone,Juventus,0,2
10/02/17,Napoli,Genoa,2,0
11/02/17,Fiorentina,Udinese,3,0
12/02/17,Cagliari,Juventus,0,2
12/02/17,Crotone,Roma,0,2
12/02/17,Inter,Empoli,2,0
12/02/17,Palermo,Atalanta,1,3
12/02/17,Sampdoria,Bologna,3,1
12/02/17,Sassuolo,Chievo,1,3
12/02/17,Torino,Pescara,5,3
13/02/17,Lazio,Milan,1,1
17/02/17,Juventus,Palermo,4,1
18/02/17,Atalanta,Crotone,1,0
18/02/17,Empoli,Lazio,1,2
19/02/17,Bologna,Inter,0,1
19/02/17,Chievo,Napoli,1,3
19/02/17,Milan,Fiorentina,2,1
19/02/17,Pescara,Genoa,5,0
19/02/17,Roma,Torino,4,1
19/02/17,Sampdoria,Cagliari,1,1
19/02/17,Udinese,Sassuolo,1,2
25/02/17,Juventus,Empoli,2,0
25/02/17,Napoli,Atalanta,0,2
26/02/17,Chievo,Pescara,2,0
26/02/17,Crotone,Cagliari,1,2
26/02/17,Genoa,Bologna,1,1
26/02/17,Inter,Roma,1,3
26/02/17,Lazio,Udinese,1,0
26/02/17,Palermo,Sampdoria,1,1
26/02/17,Sassuolo,Milan,0,1
27/02/17,Fiorentina,Torino,2,2
04/03/17,Milan,Chievo,3,1
04/03/17,Roma,Napoli,1,2
04/03/17,Sampdoria,Pescara,3,1
05/03/17,Atalanta,Fiorentina,0,0
05/03/17,Bologna,Lazio,0,2
05/03/17,Cagliari,Inter,1,5
05/03/17,Crotone,Sassuolo,0,0
05/03/17,Empoli,Genoa,0,2
05/03/17,Torino,Palermo,3,1
05/03/17,Udinese,Juventus,1,1
10/03/17,Juventus,Milan,2,1
11/03/17,Genoa,Sampdoria,0,1
12/03/17,Chievo,Empoli,4,0
12/03/17,Fiorentina,Cagliari,1,0
12/03/17,Inter,Atalanta,7,1
12/03/17,Napoli,Crotone,3,0
12/03/17,Palermo,Roma,0,3
12/03/17,Pescara,Udinese,1,3
12/03/17,Sassuolo,Bologna,0,1
13/03/17,Lazio,Torino,3,1
18/03/17,Milan,Genoa,1,0
18/03/17,Torino,Inter,2,2
19/03/17,Atalanta,Pescara,3,0
19/03/17,Bologna,Chievo,4,1
19/03/17,Cagliari,Lazio,0,0
19/03/17,Crotone,Fiorentina,0,1
19/03/17,Empoli,Napoli,2,3
19/03/17,Roma,Sassuolo,3,1
19/03/17,Sampdoria,Juventus,0,1
19/03/17,Udinese,Palermo,4,1
01/04/17,Roma,Empoli,2,0
01/04/17,Sassuolo,Lazio,1,2
02/04/17,Chievo,Crotone,1,2
02/04/17,Fiorentina,Bologna,1,0
02/04/17,Genoa,Atalanta,0,5
02/04/17,Napoli,Juventus,1,1
02/04/17,Palermo,Cagliari,1,3
02/04/17,Pescara,Milan,1,1
02/04/17,Torino,Udinese,2,2
03/04/17,Inter,Sampdoria,1,2
08/04/17,Atalanta,Sassuolo,1,1
08/04/17,Empoli,Pescara,1,1
08/04/17,Juventus,Chievo,2,0
09/04/17,Bologna,Roma,0,3
09/04/17,Cagliari,Torino,2,3
09/04/17,Crotone,Inter,2,1
09/04/17,Lazio,Napoli,0,3
09/04/17,Milan,Palermo,4,0
09/04/17,Sampdoria,Fiorentina,2,2
09/04/17,Udinese,Genoa,3,0
15/04/17,Cagliari,Chievo,4,0
15/04/17,Fiorentina,Empoli,1,2
15/04/17,Genoa,Lazio,2,2
15/04/17,Inter,Milan,2,2
15/04/17,Napoli,Udinese,3,0
15/04/17,Palermo,Bologna,0,0
15/04/17,Pescara,Juventus,0,2
15/04/17,Roma,Atalanta,1,1
15/04/17,Sassuolo,Sampdoria,2,1
15/04/17,Torino,Crotone,1,1
22/04/17,Atalanta,Bologna,3,2
22/04/17,Fiorentina,Inter,5,4
23/04/17,Chievo,Torino,1,3
23/04/17,Juventus,Genoa,4,0
23/04/17,Lazio,Palermo,6,2
23/04/17,Milan,Empoli,1,2
23/04/17,Sampdoria,Crotone,1,2
23/04/17,Sassuolo,Napoli,2,2
23/04/17,Udinese,Cagliari,2,1
24/04/17,Pescara,Roma,1,4
28/04/17,Atalanta,Juventus,2,2
29/04/17,Torino,Sampdoria,1,1
30/04/17,Bologna,Udinese,4,0
30/04/17,Cagliari,Pescara,1,0
30/04/17,Crotone,Milan,1,1
30/04/17,Empoli,Sassuolo,1,3
30/04/17,Genoa,Chievo,1,2
30/04/17,Inter,Napoli,0,1
30/04/17,Palermo,Fiorentina,2,0
30/04/17,Roma,Lazio,1,3
06/05/17,Juventus,Torino,1,1
06/05/17,Napoli,Cagliari,3,1
07/05/17,Chievo,Palermo,1,1
07/05/17,Empoli,Bologna,3,1
07/05/17,Genoa,Inter,1,0
07/05/17,Lazio,Sampdoria,7,3
07/05/17,Milan,Roma,1,4
07/05/17,Pescara,Crotone,0,1
07/05/17,Sassuolo,Fiorentina,2,2
07/05/17,Udinese,Atalanta,1,1
13/05/17,Atalanta,Milan,1,1
13/05/17,Fiorentina,Lazio,3,2
14/05/17,Bologna,Pescara,3,1
14/05/17,Cagliari,Empoli,3,2
14/05/17,Crotone,Udinese,1,0
14/05/17,Inter,Sassuolo,1,2
14/05/17,Palermo,Genoa,1,0
14/05/17,Roma,Juventus,3,1
14/05/17,Sampdoria,Chievo,1,1
14/05/17,Torino,Napoli,0,5
20/05/17,Chievo,Roma,3,5
20/05/17,Napoli,Fiorentina,4,1
21/05/17,Empoli,Atalanta,0,1
21/05/17,Genoa,Torino,2,1
21/05/17,Juventus,Crotone,3,0
21/05/17,Lazio,Inter,1,3
21/05/17,Milan,Bologna,3,0
21/05/17,Sassuolo,Cagliari,6,2
21/05/17,Udinese,Sampdoria,1,1
22/05/17,Pescara,Palermo,2,0
27/05/17,Atalanta,Chievo,1,0
27/05/17,Bologna,Juventus,1,2
28/05/17,Cagliari,Milan,2,1
28/05/17,Crotone,Lazio,3,1
28/05/17,Fiorentina,Pescara,2,2
28/05/17,Inter,Udinese,5,2
28/05/17,Palermo,Empoli,2,1
28/05/17,Roma,Genoa,3,2
28/05/17,Sampdoria,Napoli,2,4
28/05/17,Torino,Sassuolo,5,3
