Date,HomeTeam,AwayTeam,FTHG,FTAG
03/11/07,Milan,Torino,0,0
04/11/07,Cagliari,Sampdoria,0,3
04/11/07,Catania,Atalanta,1,2
04/11/07,Empoli,Roma,2,2
04/11/07,Genoa,Palermo,3,3
04/11/07,Juventus,Inter,1,1
04/11/07,Livorno,Udinese,0,0
04/11/07,Napoli,Reggina,1,1
04/11/07,Parma,Siena,2,2
10/11/07,Palermo,Napoli,2,1
10/11/07,Sampdoria,Empoli,3,0
11/11/07,Fiorentina,Udinese,1,2
11/11/07,Parma,Juventus,2,2
11/11/07,Reggina,Genoa,2,0
11/11/07,Siena,Livorno,2,3
11/11/07,Torino,Catania,1,1
24/11/07,Genoa,Roma,0,1
24/11/07,Inter,Atalanta,2,1
25/11/07,Cagliari,Milan,1,2
25/11/07,Empoli,Torino,0,0
25/11/07,Juventus,Palermo,5,0
25/11/07,Lazio,Parma,1,0
25/11/07,Livorno,Sampdoria,3,1
25/11/07,Napoli,Catania,2,0
25/11/07,Reggina,Fiorentina,0,0
25/11/07,Udinese,Siena,2,0
01/12/07,Milan,Juventus,0,0
01/12/07,Sampdoria,Reggina,3,0
02/12/07,Atalanta,Napoli,5,1
02/12/07,Cagliari,Livorno,0,0
02/12/07,Catania,Palermo,3,1
02/12/07,Fiorentina,Inter,0,2
02/12/07,Parma,Empoli,1,0
02/12/07,Roma,Udinese,2,1
02/12/07,Siena,Lazio,1,1
02/12/07,Torino,Genoa,1,1
05/12/07,Inter,Lazio,3,0
05/12/07,Roma,Cagliari,2,0
08/12/07,Lazio,Catania,2,0
08/12/07,Palermo,Fiorentina,2,0
09/12/07,Empoli,Cagliari,4,1
09/12/07,Genoa,Siena,1,3
09/12/07,Inter,Torino,4,0
09/12/07,Juventus,Atalanta,1,0
09/12/07,Livorno,Roma,1,1
09/12/07,Napoli,Parma,1,0
09/12/07,Udinese,Sampdoria,3,2
15/12/07,Catania,Udinese,2,0
15/12/07,Lazio,Juventus,2,3
16/12/07,Atalanta,Palermo,1,3
16/12/07,Cagliari,Inter,0,2
16/12/07,Empoli,Genoa,1,1
16/12/07,Parma,Reggina,3,0
16/12/07,Sampdoria,Fiorentina,2,2
16/12/07,Siena,Napoli,1,1
16/12/07,Torino,Roma,0,0
22/12/07,Genoa,Parma,1,0
22/12/07,Roma,Sampdoria,2,0
23/12/07,Fiorentina,Cagliari,5,1
23/12/07,Inter,Milan,2,1
23/12/07,Juventus,Siena,2,0
23/12/07,Livorno,Atalanta,1,1
23/12/07,Napoli,Torino,1,1
23/12/07,Palermo,Lazio,2,2
23/12/07,Reggina,Catania,3,1
23/12/07,Udinese,Empoli,2,2
12/01/08,Catania,Juventus,1,1
12/01/08,Empoli,Reggina,1,1
13/01/08,Atalanta,Roma,1,2
13/01/08,Cagliari,Udinese,0,1
13/01/08,Lazio,Genoa,1,2
13/01/08,Milan,Napoli,5,2
13/01/08,Parma,Fiorentina,1,2
13/01/08,Sampdoria,Palermo,3,0
13/01/08,Siena,Inter,2,3
13/01/08,Torino,Livorno,1,2
19/01/08,Fiorentina,Torino,2,1
19/01/08,Genoa,Atalanta,2,1
20/01/08,Inter,Parma,3,2
20/01/08,Juventus,Sampdoria,0,0
20/01/08,Livorno,Empoli,1,0
20/01/08,Napoli,Lazio,2,2
20/01/08,Palermo,Siena,2,3
20/01/08,Reggina,Cagliari,2,0
20/01/08,Roma,Catania,2,0
20/01/08,Udinese,Milan,0,1
23/01/08,Atalanta,Milan,2,1
26/01/08,Roma,Palermo,1,0
26/01/08,Sampdoria,Siena,1,0
27/01/08,Atalanta,Reggina,2,2
27/01/08,Cagliari,Napoli,2,1
27/01/08,Catania,Parma,0,0
27/01/08,Empoli,Fiorentina,0,2
27/01/08,Livorno,Juventus,1,3
27/01/08,Milan,Genoa,2,0
27/01/08,Torino,Lazio,0,0
27/01/08,Udinese,Inter,0,0
30/01/08,Reggina,Milan,0,1
02/02/08,Napoli,Udinese,3,1
02/02/08,Palermo,Livorno,1,0
03/02/08,Fiorentina,Milan,0,1
03/02/08,Genoa,Catania,2,1
03/02/08,Inter,Empoli,1,0
03/02/08,Juventus,Cagliari,1,1
03/02/08,Lazio,Sampdoria,2,1
03/02/08,Parma,Atalanta,2,3
03/02/08,Reggina,Torino,1,3
03/02/08,Siena,Roma,3,0
09/02/08,Atalanta,Fiorentina,2,2
09/02/08,Roma,Reggina,2,0
10/02/08,Cagliari,Parma,1,1
10/02/08,Catania,Inter,0,2
10/02/08,Empoli,Lazio,1,0
10/02/08,Livorno,Genoa,1,1
10/02/08,Milan,Siena,1,0
10/02/08,Sampdoria,Napoli,2,0
10/02/08,Torino,Palermo,3,1
10/02/08,Udinese,Juventus,1,2
13/02/08,Milan,Livorno,1,1
16/02/08,Inter,Livorno,2,0
16/02/08,Juventus,Roma,1,0
16/02/08,Parma,Milan,0,0
17/02/08,Fiorentina,Catania,2,1
17/02/08,Genoa,Sampdoria,0,1
17/02/08,Lazio,Atalanta,3,0
17/02/08,Napoli,Empoli,1,3
17/02/08,Palermo,Cagliari,2,1
17/02/08,Reggina,Udinese,1,3
17/02/08,Siena,Torino,0,0
23/02/08,Reggina,Juventus,2,1
23/02/08,Torino,Parma,4,4
24/02/08,Atalanta,Siena,2,2
24/02/08,Cagliari,Lazio,1,0
24/02/08,Empoli,Catania,2,0
24/02/08,Livorno,Napoli,1,2
24/02/08,Milan,Palermo,2,1
24/02/08,Roma,Fiorentina,1,0
24/02/08,Sampdoria,Inter,1,1
24/02/08,Udinese,Genoa,3,5
26/02/08,Juventus,Torino,0,0
27/02/08,Atalanta,Sampdoria,4,1
27/02/08,Catania,Milan,1,1
27/02/08,Fiorentina,Livorno,1,0
27/02/08,Genoa,Napoli,2,0
27/02/08,Inter,Roma,1,1
27/02/08,Lazio,Reggina,1,0
27/02/08,Palermo,Empoli,2,0
27/02/08,Parma,Udinese,2,0
27/02/08,Siena,Cagliari,1,0
01/03/08,Milan,Lazio,1,1
01/03/08,Roma,Parma,4,0
02/03/08,Cagliari,Genoa,2,1
02/03/08,Empoli,Siena,0,2
02/03/08,Juventus,Fiorentina,2,3
02/03/08,Livorno,Catania,1,0
02/03/08,Napoli,Inter,1,0
02/03/08,Reggina,Palermo,0,0
02/03/08,Sampdoria,Torino,2,2
02/03/08,Udinese,Atalanta,2,0
08/03/08,Inter,Reggina,2,0
08/03/08,Palermo,Udinese,1,1
09/03/08,Catania,Cagliari,2,1
09/03/08,Empoli,Milan,1,3
09/03/08,Genoa,Juventus,0,2
09/03/08,Lazio,Livorno,2,0
09/03/08,Napoli,Roma,0,2
09/03/08,Parma,Sampdoria,1,2
09/03/08,Siena,Fiorentina,1,0
09/03/08,Torino,Atalanta,1,0
15/03/08,Roma,Milan,2,1
15/03/08,Udinese,Lazio,2,2
16/03/08,Atalanta,Empoli,4,1
16/03/08,Cagliari,Torino,3,0
16/03/08,Fiorentina,Genoa,3,1
16/03/08,Inter,Palermo,2,1
16/03/08,Juventus,Napoli,1,0
16/03/08,Livorno,Parma,1,1
16/03/08,Reggina,Siena,4,0
16/03/08,Sampdoria,Catania,3,1
19/03/08,Cagliari,Atalanta,1,0
19/03/08,Catania,Siena,0,0
19/03/08,Empoli,Juventus,0,0
19/03/08,Genoa,Inter,1,1
19/03/08,Lazio,Roma,3,2
19/03/08,Livorno,Reggina,1,1
19/03/08,Milan,Sampdoria,1,2
19/03/08,Napoli,Fiorentina,2,0
19/03/08,Parma,Palermo,2,1
19/03/08,Torino,Udinese,0,1
22/03/08,Atalanta,Catania,0,0
22/03/08,Fiorentina,Lazio,1,0
22/03/08,Inter,Juventus,1,2
22/03/08,Palermo,Genoa,2,3
22/03/08,Reggina,Napoli,1,1
22/03/08,Roma,Empoli,2,1
22/03/08,Sampdoria,Cagliari,1,1
22/03/08,Siena,Parma,2,0
22/03/08,Torino,Milan,0,1
22/03/08,Udinese,Livorno,2,0
29/03/08,Cagliari,Roma,1,1
29/03/08,Lazio,Inter,1,1
30/03/08,Catania,Torino,1,2
30/03/08,Empoli,Sampdoria,0,2
30/03/08,Genoa,Reggina,2,0
30/03/08,Livorno,Siena,0,0
30/03/08,Milan,Atalanta,1,2
30/03/08,Napoli,Palermo,1,0
30/03/08,Udinese,Fiorentina,3,1
05/04/08,Milan,Cagliari,3,1
05/04/08,Roma,Genoa,3,2
06/04/08,Atalanta,Inter,0,2
06/04/08,Catania,Napoli,3,0
06/04/08,Fiorentina,Reggina,2,0
06/04/08,Palermo,Juventus,3,2
06/04/08,Parma,Lazio,2,2
06/04/08,Sampdoria,Livorno,2,0
06/04/08,Siena,Udinese,1,1
06/04/08,Torino,Empoli,0,1
12/04/08,Juventus,Milan,3,2
12/04/08,Palermo,Catania,1,0
13/04/08,Empoli,Parma,1,1
13/04/08,Genoa,Torino,3,0
13/04/08,Inter,Fiorentina,2,0
13/04/08,Lazio,Siena,1,1
13/04/08,Livorno,Cagliari,1,2
13/04/08,Napoli,Atalanta,2,0
13/04/08,Reggina,Sampdoria,1,0
13/04/08,Udinese,Roma,1,3
16/04/08,Juventus,Parma,3,0
19/04/08,Fiorentina,Palermo,1,0
19/04/08,Roma,Livorno,1,1
20/04/08,Atalanta,Juventus,0,4
20/04/08,Cagliari,Empoli,2,0
20/04/08,Catania,Lazio,1,0
20/04/08,Milan,Reggina,5,1
20/04/08,Parma,Napoli,1,2
20/04/08,Sampdoria,Udinese,3,0
20/04/08,Siena,Genoa,0,1
20/04/08,Torino,Inter,0,1
27/04/08,Fiorentina,Sampdoria,2,2
27/04/08,Genoa,Empoli,0,1
27/04/08,Inter,Cagliari,2,1
27/04/08,Juventus,Lazio,5,2
27/04/08,Livorno,Milan,1,4
27/04/08,Napoli,Siena,0,0
27/04/08,Palermo,Atalanta,0,0
27/04/08,Reggina,Parma,2,1
27/04/08,Roma,Torino,4,1
27/04/08,Udinese,Catania,2,1
04/05/08,Atalanta,Livorno,3,2
04/05/08,Cagliari,Fiorentina,2,1
04/05/08,Catania,Reggina,1,2
04/05/08,Empoli,Udinese,0,1
04/05/08,Lazio,Palermo,1,2
04/05/08,Milan,Inter,2,1
04/05/08,Parma,Genoa,1,0
04/05/08,Sampdoria,Roma,0,3
04/05/08,Siena,Juventus,1,0
04/05/08,Torino,Napoli,2,1
11/05/08,Fiorentina,Parma,3,1
11/05/08,Genoa,Lazio,0,2
11/05/08,Inter,Siena,2,2
11/05/08,Juventus,Catania,1,1
11/05/08,Livorno,Torino,0,1
11/05/08,Napoli,Milan,3,1
11/05/08,Palermo,Sampdoria,0,2
11/05/08,Reggina,Empoli,2,0
11/05/08,Roma,Atalanta,2,1
11/05/08,Udinese,Cagliari,0,2
17/05/08,Sampdoria,Juventus,3,3
18/05/08,Atalanta,Genoa,2,0
18/05/08,Cagliari,Reggina,2,2
18/05/08,Catania,Roma,1,1
18/05/08,Empoli,Livorno,2,1
18/05/08,Lazio,Napoli,2,1
18/05/08,Milan,Udinese,4,1
18/05/08,Parma,Inter,0,2
18/05/08,Siena,Palermo,2,2
18/05/08,Torino,Fiorentina,0,1
