Date,HomeTeam,AwayTeam,FTHG,FTAG
11/09/2022,Lecce,Monza,1,1
11/09/2022,Sassuolo,Udinese,1,3
11/09/2022,Lazio,Verona,2,0
11/09/2022,Juventus,Salernitana,2,2
12/09/2022,Empoli,Roma,1,2
16/09/2022,Salernitana,Lecce,1,2
17/09/2022,Bologna,Empoli,0,1
17/09/2022,Spezia,Sampdoria,2,1
17/09/2022,Torino,Sassuolo,0,1
18/09/2022,Udinese,Inter,3,1
18/09/2022,Cremonese,Lazio,0,4
18/09/2022,Fiorentina,Verona,2,0
18/09/2022,Monza,Juventus,1,0
18/09/2022,Roma,Atalanta,0,1
18/09/2022,Milan,Napoli,1,2
01/10/2022,Napoli,Torino,3,1
01/10/2022,Inter,Roma,1,2
01/10/2022,Empoli,Milan,1,3
02/10/2022,Lazio,Spezia,4,0
02/10/2022,Lecce,Cremonese,1,1
02/10/2022,Sampdoria,Monza,0,3
02/10/2022,Sassuolo,Salernitana,5,0
02/10/2022,Atalanta,Fiorentina,1,0
02/10/2022,Juventus,Bologna,3,0
03/10/2022,Verona,Udinese,1,2
08/10/2022,Sassuolo,Inter,1,2
08/10/2022,Milan,Juventus,2,0
08/10/2022,Bologna,Sampdoria,1,1
09/10/2022,Torino,Empoli,1,1
09/10/2022,Monza,Spezia,2,0
09/10/2022,Salernitana,Verona,2,1
09/10/2022,Udinese,Atalanta,2,2
09/10/2022,Cremonese,Napoli,1,4
09/10/2022,Roma,Lecce,2,1
10/10/2022,Fiorentina,Lazio,0,4
15/10/2022,Empoli,Monza,1,0
15/10/2022,Torino,Juventus,0,1
15/10/2022,Atalanta,Sassuolo,2,1
16/10/2022,Inter,Salernitana,2,0
16/10/2022,Lazio,Udinese,0,0
16/10/2022,Spezia,Cremonese,2,2
16/10/2022,Napoli,Bologna,3,2
16/10/2022,Verona,Milan,1,2
17/10/2022,Sampdoria,Roma,0,1
17/10/2022,Lecce,Fiorentina,1,1
21/10/2022,Juventus,Empoli,4,0
22/10/2022,Salernitana,Spezia,1,0
22/10/2022,Milan,Monza,4,1
22/10/2022,Fiorentina,Inter,3,4
23/10/2022,Udinese,Torino,1,2
23/10/2022,Bologna,Lecce,2,0
23/10/2022,Atalanta,Lazio,0,2
23/10/2022,Roma,Napoli,0,1
24/10/2022,Cremonese,Sampdoria,0,1
24/10/2022,Sassuolo,Verona,2,1
29/10/2022,Napoli,Sassuolo,4,0
29/10/2022,Lecce,Juventus,0,1
29/10/2022,Inter,Sampdoria,3,0
30/10/2022,Empoli,Atalanta,0,2
30/10/2022,Cremonese,Udinese,0,0
30/10/2022,Spezia,Fiorentina,1,2
30/10/2022,Lazio,Salernitana,1,3
30/10/2022,Torino,Milan,2,1
31/10/2022,Verona,Roma,1,3
31/10/2022,Monza,Bologna,1,2
04/11/2022,Udinese,Lecce,1,1
05/11/2022,Empoli,Sassuolo,1,0
05/11/2022,Salernitana,Cremonese,2,2
05/11/2022,Atalanta,Napoli,1,2
05/11/2022,Milan,Spezia,2,1
06/11/2022,Bologna,Torino,2,1
06/11/2022,Monza,Verona,2,0
06/11/2022,Sampdoria,Fiorentina,0,2
06/11/2022,Roma,Lazio,0,1
06/11/2022,Juventus,Inter,2,0
08/11/2022,Napoli,Empoli,2,0
08/11/2022,Spezia,Udinese,1,1
08/11/2022,Cremonese,Milan,0,0
09/11/2022,Lecce,Atalanta,2,1
09/11/2022,Sassuolo,Roma,1,1
09/11/2022,Fiorentina,Salernitana,2,1
09/11/2022,Inter,Bologna,6,1
09/11/2022,Torino,Sampdoria,2,0
10/11/2022,Verona,Juventus,0,1
10/11/2022,Lazio,Monza,1,0
11/11/2022,Empoli,Cremonese,2,0
12/11/2022,Napoli,Udinese,3,2
12/11/2022,Sampdoria,Lecce,0,2
12/11/2022,Bologna,Sassuolo,3,0
13/11/2022,Atalanta,Inter,2,3
13/11/2022,Monza,Salernitana,3,0
13/11/2022,Roma,Torino,1,1
13/11/2022,Verona,Spezia,1,2
13/11/2022,Milan,Fiorentina,2,1
13/11/2022,Juventus,Lazio,3,0
04/01/2023,Salernitana,Milan,1,2
04/01/2023,Sassuolo,Sampdoria,1,2
04/01/2023,Spezia,Atalanta,2,2
04/01/2023,Torino,Verona,1,1
04/01/2023,Lecce,Lazio,2,1
04/01/2023,Roma,Bologna,1,0
04/01/2023,Cremonese,Juventus,0,1
04/01/2023,Fiorentina,Monza,1,1
04/01/2023,Inter,Napoli,1,0
04/01/2023,Udinese,Empoli,1,1
07/01/2023,Fiorentina,Sassuolo,2,1
07/01/2023,Juventus,Udinese,1,0
07/01/2023,Monza,Inter,2,2
08/01/2023,Salernitana,Torino,1,1
08/01/2023,Lazio,Empoli,2,2
08/01/2023,Spezia,Lecce,0,0
08/01/2023,Sampdoria,Napoli,0,2
08/01/2023,Milan,Roma,2,2
09/01/2023,Verona,Cremonese,2,0
09/01/2023,Bologna,Atalanta,1,2
13/01/2023,Napoli,Juventus,5,1
14/01/2023,Cremonese,Monza,2,3
14/01/2023,Lecce,Milan,2,2
14/01/2023,Inter,Verona,1,0
15/01/2023,Sassuolo,Lazio,0,2
15/01/2023,Torino,Spezia,0,1
15/01/2023,Udinese,Bologna,1,2
15/01/2023,Atalanta,Salernitana,8,2
15/01/2023,Roma,Fiorentina,2,0
16/01/2023,Empoli,Sampdoria,1,0
21/01/2023,Verona,Lecce,2,0
21/01/2023,Salernitana,Napoli,0,2
21/01/2023,Fiorentina,Torino,0,1
22/01/2023,Sampdoria,Udinese,0,1
22/01/2023,Monza,Sassuolo,1,1
22/01/2023,Spezia,Roma,0,2
22/01/2023,Juventus,Atalanta,3,3
23/01/2023,Bologna,Cremonese,1,1
23/01/2023,Inter,Empoli,0,1
24/01/2023,Lazio,Milan,4,0
27/01/2023,Bologna,Spezia,2,0
27/01/2023,Lecce,Salernitana,1,2
28/01/2023,Empoli,Torino,2,2
28/01/2023,Cremonese,Inter,1,2
28/01/2023,Atalanta,Sampdoria,2,0
29/01/2023,Milan,Sassuolo,2,5
29/01/2023,Juventus,Monza,0,2
29/01/2023,Lazio,Fiorentina,1,1
29/01/2023,Napoli,Roma,2,1
30/01/2023,Udinese,Verona,1,1
04/02/2023,Cremonese,Lecce,0,2
04/02/2023,Roma,Empoli,2,0
04/02/2023,Sassuolo,Atalanta,1,0
05/02/2023,Spezia,Napoli,0,3
05/02/2023,Torino,Udinese,1,0
05/02/2023,Fiorentina,Bologna,1,2
05/02/2023,Inter,Milan,1,0
06/02/2023,Verona,Lazio,1,1
06/02/2023,Monza,Sampdoria,2,2
07/02/2023,Salernitana,Juventus,0,3
10/02/2023,Milan,Torino,1,0
11/02/2023,Empoli,Spezia,2,2
11/02/2023,Lecce,Roma,1,1
11/02/2023,Lazio,Atalanta,0,2
12/02/2023,Udinese,Sassuolo,2,2
12/02/2023,Bologna,Monza,0,1
12/02/2023,Juventus,Fiorentina,1,0
12/02/2023,Napoli,Cremonese,3,0
13/02/2023,Verona,Salernitana,1,0
13/02/2023,Sampdoria,Inter,0,0
17/02/2023,Sassuolo,Napoli,0,2
18/02/2023,Sampdoria,Bologna,1,2
18/02/2023,Monza,Milan,0,1
18/02/2023,Inter,Udinese,3,1
19/02/2023,Atalanta,Lecce,1,2
19/02/2023,Fiorentina,Empoli,1,1
19/02/2023,Salernitana,Lazio,0,2
19/02/2023,Spezia,Juventus,0,2
19/02/2023,Roma,Verona,1,0
20/02/2023,Torino,Cremonese,2,2
25/02/2023,Empoli,Napoli,0,2
25/02/2023,Lecce,Sassuolo,0,1
26/02/2023,Bologna,Inter,1,0
26/02/2023,Salernitana,Monza,3,0
26/02/2023,Udinese,Spezia,2,2
26/02/2023,Milan,Atalanta,2,0
27/02/2023,Verona,Fiorentina,0,3
27/02/2023,Lazio,Sampdoria,1,0
28/02/2023,Cremonese,Roma,2,1
28/02/2023,Juventus,Torino,4,2
03/03/2023,Napoli,Lazio,0,1
04/03/2023,Monza,Empoli,2,1
04/03/2023,Atalanta,Udinese,0,0
04/03/2023,Fiorentina,Milan,2,1
05/03/2023,Spezia,Verona,0,0
05/03/2023,Sampdoria,Salernitana,0,0
05/03/2023,Inter,Lecce,2,0
05/03/2023,Roma,Juventus,1,0
06/03/2023,Sassuolo,Cremonese,3,2
06/03/2023,Torino,Bologna,1,0
10/03/2023,Spezia,Inter,2,1
11/03/2023,Empoli,Udinese,0,1
11/03/2023,Napoli,Atalanta,2,0
11/03/2023,Bologna,Lazio,0,0
12/03/2023,Lecce,Torino,0,2
12/03/2023,Cremonese,Fiorentina,0,2
12/03/2023,Verona,Monza,1,1
12/03/2023,Roma,Sassuolo,3,4
12/03/2023,Juventus,Sampdoria,4,2
13/03/2023,Milan,Salernitana,1,1
17/03/2023,Sassuolo,Spezia,1,0
17/03/2023,Atalanta,Empoli,2,1
18/03/2023,Monza,Cremonese,1,1
18/03/2023,Salernitana,Bologna,2,2
18/03/2023,Udinese,Milan,3,1
19/03/2023,Sampdoria,Verona,3,1
19/03/2023,Fiorentina,Lecce,1,0
19/03/2023,Torino,Napoli,0,4
19/03/2023,Lazio,Roma,1,0
19/03/2023,Inter,Juventus,0,1
01/04/2023,Cremonese,Atalanta,1,3
01/04/2023,Inter,Fiorentina,0,1
01/04/2023,Juventus,Verona,1,0
02/04/2023,Bologna,Udinese,3,0
02/04/2023,Monza,Lazio,0,2
02/04/2023,Spezia,Salernitana,1,1
02/04/2023,Roma,Sampdoria,3,0
02/04/2023,Napoli,Milan,0,4
03/04/2023,Empoli,Lecce,1,0
03/04/2023,Sassuolo,Torino,1,1
07/04/2023,Salernitana,Inter,1,1
07/04/2023,Lecce,Napoli,1,2
07/04/2023,Milan,Empoli,0,0
08/04/2023,Udinese,Monza,2,2
08/04/2023,Fiorentina,Spezia,1,1
08/04/2023,Atalanta,Bologna,0,2
08/04/2023,Sampdoria,Cremonese,2,3
08/04/2023,Torino,Roma,0,1
08/04/2023,Verona,Sassuolo,2,1
08/04/2023,Lazio,Juventus,2,1
14/04/2023,Cremonese,Empoli,1,0
14/04/2023,Spezia,Lazio,0,3
15/04/2023,Bologna,Milan,1,1
15/04/2023,Napoli,Verona,0,0
15/04/2023,Inter,Monza,0,1
16/04/2023,Lecce,Sampdoria,1,1
16/04/2023,Torino,Salernitana,1,1
16/04/2023,Sassuolo,Juventus,1,0
16/04/2023,Roma,Udinese,3,0
17/04/2023,Fiorentina,Atalanta,1,1
21/04/2023,Verona,Bologna,2,1
22/04/2023,Salernitana,Sassuolo,3,0
22/04/2023,Lazio,Torino,0,1
22/04/2023,Sampdoria,Spezia,1,1
23/04/2023,Empoli,Inter,0,3
23/04/2023,Monza,Fiorentina,3,2
23/04/2023,Udinese,Cremonese,3,0
23/04/2023,Milan,Lecce,2,0
23/04/2023,Juventus,Napoli,0,1
24/04/2023,Atalanta,Roma,3,1
28/04/2023,Lecce,Udinese,1,0
28/04/2023,Spezia,Monza,0,2
29/04/2023,Roma,Milan,1,1
29/04/2023,Torino,Atalanta,1,2
30/04/2023,Inter,Lazio,3,1
30/04/2023,Cremonese,Verona,1,1
30/04/2023,Napoli,Salernitana,1,1
30/04/2023,Sassuolo,Empoli,2,1
30/04/2023,Fiorentina,Sampdoria,5,0
30/04/2023,Bologna,Juventus,1,1
03/05/2023,Atalanta,Spezia,3,2
03/05/2023,Juventus,Lecce,2,1
03/05/2023,Salernitana,Fiorentina,3,3
03/05/2023,Sampdoria,Torino,0,2
03/05/2023,Lazio,Sassuolo,2,0
03/05/2023,Milan,Cremonese,1,1
03/05/2023,Monza,Roma,1,1
03/05/2023,Verona,Inter,0,6
04/05/2023,Empoli,Bologna,3,1
04/05/2023,Udinese,Napoli,1,1
06/05/2023,Milan,Lazio,2,0
06/05/2023,Roma,Inter,0,2
06/05/2023,Cremonese,Spezia,2,0
07/05/2023,Atalanta,Juventus,0,2
07/05/2023,Torino,Monza,1,1
07/05/2023,Napoli,Fiorentina,1,0
07/05/2023,Lecce,Verona,0,1
08/05/2023,Empoli,Salernitana,2,1
08/05/2023,Udinese,Sampdoria,2,0
08/05/2023,Sassuolo,Bologna,1,1
12/05/2023,Lazio,Lecce,2,2
13/05/2023,Salernitana,Atalanta,1,0
13/05/2023,Spezia,Milan,2,0
13/05/2023,Inter,Sassuolo,4,2
14/05/2023,Verona,Torino,0,1
14/05/2023,Fiorentina,Udinese,2,0
14/05/2023,Monza,Napoli,2,0
14/05/2023,Bologna,Roma,0,0
14/05/2023,Juventus,Cremonese,2,0
15/05/2023,Sampdoria,Empoli,1,1
19/05/2023,Sassuolo,Monza,1,2
20/05/2023,Cremonese,Bologna,1,5
20/05/2023,Atalanta,Verona,3,1
20/05/2023,Milan,Sampdoria,5,1
21/05/2023,Lecce,Spezia,0,0
21/05/2023,Torino,Fiorentina,1,1
21/05/2023,Napoli,Inter,3,1
21/05/2023,Udinese,Lazio,0,1
22/05/2023,Roma,Salernitana,2,2
22/05/2023,Empoli,Juventus,4,1
26/05/2023,Sampdoria,Sassuolo,2,2
27/05/2023,Salernitana,Udinese,3,2
27/05/2023,Spezia,Torino,0,4
27/05/2023,Fiorentina,Roma,2,1
27/05/2023,Inter,Atalanta,3,2
28/05/2023,Verona,Empoli,1,1
28/05/2023,Bologna,Napoli,2,2
28/05/2023,Monza,Lecce,0,1
28/05/2023,Lazio,Cremonese,3,2
28/05/2023,Juventus,Milan,0,1
02/06/2023,Sassuolo,Fiorentina,1,3
03/06/2023,Torino,Inter,0,1
03/06/2023,Cremonese,Salernitana,2,0
03/06/2023,Empoli,Lazio,0,2
04/06/2023,Napoli,Sampdoria,2,0
04/06/2023,Atalanta,Monza,5,2
04/06/2023,Lecce,Bologna,2,3
04/06/2023,Milan,Verona,3,1
04/06/2023,Roma,Spezia,2,1
04/06/2023,Udinese,Juventus,0,1
